TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,IsFraud,TransactionStatus,Currency,Latitude,Longitude,FraudReason
TX001956,AC00449,80.38,2023-03-06 16:25:52,Debit,Kansas City,D000686,1.238.163.61,M064,Online,52,Doctor,116,1,9662.88,2024-11-04 08:09:54,0,Completed,USD,-79.59949902065401,-170.7229444448336,Legitimate transaction
TX001957,AC00248,26.1,2023-12-01 17:45:05,Credit,Detroit,D000017,170.154.69.105,M032,Branch,66,Doctor,115,1,5243.0,2024-11-04 08:10:24,0,Pending,USD,35.10634119453957,37.27037034040353,Legitimate transaction
TX001958,AC00301,845.14,2023-01-09 16:21:35,Credit,Oklahoma City,D000154,8.244.162.185,M026,Branch,73,Retired,183,1,1702.65,2024-11-04 08:11:10,0,Completed,USD,87.06220654741446,57.42215339447776,Legitimate transaction
TX001959,AC00023,59.73,2023-05-22 16:38:39,Debit,Fresno,D000681,186.57.149.225,M019,ATM,27,Student,56,1,800.93,2024-11-04 08:10:10,0,Completed,EUR,-46.94758124113339,67.69640054668639,Legitimate transaction
TX001960,AC00272,758.77,2023-06-23 16:12:15,Debit,San Antonio,D000332,163.69.89.200,M009,ATM,60,Engineer,114,1,7231.47,2024-11-04 08:08:24,1,Declined,USD,-64.39511363630469,-136.66047163592796,High amount
TX001961,AC00377,301.51,2023-02-24 16:33:33,Debit,Charlotte,D000509,193.190.29.63,M089,ATM,22,Student,284,1,1052.31,2024-11-04 08:11:09,0,Completed,USD,-68.1507109039628,157.87072205032695,Legitimate transaction
TX001962,AC00276,418.03,2023-09-04 17:46:40,Debit,Austin,D000391,47.167.178.158,M051,Online,58,Doctor,161,1,10721.29,2024-11-04 08:08:43,0,Completed,USD,-35.4104734378328,-114.77401954197019,Legitimate transaction
TX001963,AC00427,118.06,2023-05-24 17:07:57,Credit,Las Vegas,D000441,7.146.35.122,M082,Branch,32,Doctor,31,1,13560.63,2024-11-04 08:07:10,0,Completed,USD,-71.8117540180836,44.191225166342775,Legitimate transaction
TX001964,AC00220,483.92,2023-10-16 18:57:30,Debit,New York,D000046,145.179.219.57,M092,ATM,70,Retired,115,1,3138.0,2024-11-04 08:06:59,0,Completed,USD,34.58904150494374,-99.83661151568941,Legitimate transaction
TX001965,AC00370,78.93,2023-02-17 16:41:31,Debit,Mesa,D000602,211.45.75.44,M099,ATM,38,Doctor,145,1,9916.24,2024-11-04 08:12:17,0,Completed,USD,33.4152,-111.8315,Legitimate transaction
TX001966,AC00187,36.63,2023-05-04 17:02:55,Debit,Miami,D000560,16.94.155.46,M094,ATM,75,Retired,261,1,7941.73,2024-11-04 08:07:35,0,Completed,USD,-78.78747633658871,-69.40208987234247,Legitimate transaction
TX001967,AC00293,87.85,2023-12-13 17:25:54,Debit,Colorado Springs,D000654,184.146.10.88,M062,Branch,49,Engineer,63,1,3753.24,2024-11-04 08:07:16,0,Completed,EUR,1.6959830669621425,16.72507502212477,Legitimate transaction
TX001968,AC00203,1001.83,2023-07-17 17:46:06,Debit,Philadelphia,D000220,89.18.54.235,M051,Online,31,Doctor,55,1,9733.83,2024-11-04 08:11:43,0,Completed,USD,89.40543369353583,-29.810369316752457,Legitimate transaction
TX001969,AC00016,705.34,2023-09-12 18:52:56,Debit,Washington,D000562,63.67.150.226,M026,Online,59,Doctor,124,1,5003.22,2024-11-04 08:12:18,0,Completed,USD,56.51464851108338,-122.31878364845774,Legitimate transaction
TX001970,AC00189,146.55,2023-08-03 18:35:54,Debit,Virginia Beach,D000163,82.75.200.117,M002,Online,54,Retired,124,5,4087.44,2024-11-04 08:07:38,0,Completed,USD,20.739498881581966,-118.46289512849461,Legitimate transaction
TX001971,AC00005,116.89,2023-11-20 16:31:15,Debit,Columbus,D000328,146.250.144.172,M064,Online,71,Retired,226,1,4880.31,2024-11-04 08:06:37,0,Completed,EUR,-34.8743482584099,-29.46787626139212,Legitimate transaction
TX001972,AC00190,106.41,2023-01-16 16:37:34,Debit,Los Angeles,D000473,84.237.126.96,M063,Branch,57,Retired,87,1,1310.38,2024-11-04 08:07:01,0,Completed,USD,22.30125053249492,92.62187217918029,Legitimate transaction
TX001973,AC00480,1087.9,2023-03-27 18:06:17,Debit,Boston,D000549,112.86.148.212,M053,ATM,78,Retired,103,1,2513.51,2024-11-04 08:12:04,0,Completed,USD,4.867463504097287,143.2672728652039,Legitimate transaction
TX001974,AC00407,584.41,2023-01-02 16:51:47,Debit,Las Vegas,D000326,124.180.225.109,M051,ATM,23,Student,41,1,4475.22,2024-11-04 08:11:29,0,Completed,EUR,-13.304990899733127,-149.7140415866222,Legitimate transaction
TX001975,AC00195,584.98,2023-06-12 16:25:22,Credit,Chicago,D000175,201.95.180.152,M093,Branch,55,Retired,121,1,6521.05,2024-11-04 08:07:59,0,Completed,USD,-66.4721321867641,-38.48259327861561,Legitimate transaction
TX001976,AC00260,79.21,2023-11-24 17:52:34,Debit,Colorado Springs,D000014,165.143.173.165,M055,Branch,56,Retired,140,1,1615.04,2024-11-04 08:07:01,0,Completed,USD,69.58875874328402,-143.9115970597644,Legitimate transaction
TX001977,AC00006,173.13,2023-10-05 16:46:31,Credit,Atlanta,D000485,5.50.152.168,M044,Online,20,Student,288,1,1490.34,2024-11-04 08:07:24,0,Completed,USD,33.749,-84.388,Legitimate transaction
TX001978,AC00294,335.7,2023-01-30 17:47:41,Debit,El Paso,D000180,184.57.159.204,M012,ATM,80,Retired,57,1,6601.44,2024-11-04 08:10:11,0,Completed,USD,-9.038763212161953,-174.02670697226478,Legitimate transaction
TX001979,AC00327,1225.5,2023-11-27 16:02:08,Credit,Las Vegas,D000507,156.187.182.236,M066,Online,50,Doctor,109,1,8611.17,2024-11-04 08:11:41,1,Completed,USD,-54.967947872262286,58.218725751824394,High amount
TX001980,AC00013,422.81,2023-11-20 16:07:20,Debit,Los Angeles,D000050,77.92.193.22,M036,Branch,28,Student,193,1,1929.28,2024-11-04 08:10:28,0,Completed,USD,-23.803316842087867,36.8817991079716,Legitimate transaction
TX001981,AC00386,135.43,2023-10-06 16:14:51,Debit,San Jose,D000626,120.170.93.69,M031,ATM,57,Retired,92,1,5315.83,2024-11-04 08:08:57,0,Completed,USD,-15.456644544793136,-121.31311902664096,Legitimate transaction
TX001982,AC00256,584.88,2023-12-19 17:19:47,Debit,Philadelphia,D000202,91.204.200.167,M042,ATM,26,Student,121,1,548.45,2024-11-04 08:11:03,0,Completed,USD,58.95682120203736,-95.82738008649692,Legitimate transaction
TX001983,AC00439,308.94,2023-04-03 16:35:29,Debit,Los Angeles,D000650,49.20.211.229,M092,Online,25,Student,167,1,1931.66,2024-11-04 08:07:47,0,Completed,USD,42.050588501052374,-171.4652086879734,Legitimate transaction
TX001984,AC00088,295.93,2023-02-20 17:26:39,Debit,Boston,D000414,145.179.219.57,M021,Branch,36,Doctor,117,1,1050.63,2024-11-04 08:09:56,0,Completed,USD,48.47488085544117,120.58099404998535,Legitimate transaction
TX001985,AC00303,1512.99,2023-08-08 17:15:50,Debit,Philadelphia,D000032,195.164.171.146,M071,Online,19,Student,50,1,9963.39,2024-11-04 08:09:45,0,Completed,USD,-88.0143724028435,170.8886145774785,Legitimate transaction
TX001986,AC00245,77.44,2023-06-26 16:28:59,Debit,Washington,D000218,195.164.171.146,M011,Branch,58,Retired,268,1,1950.63,2024-11-04 08:10:59,0,Completed,USD,-15.092280327642925,-131.2345667539113,Legitimate transaction
TX001987,AC00188,92.5,2023-09-25 16:22:10,Credit,Seattle,D000520,113.137.153.101,M080,Online,40,Engineer,70,1,6295.45,2024-11-04 08:08:25,0,Completed,USD,-3.3580527056417537,-96.66892304449267,Legitimate transaction
TX001988,AC00225,97.74,2023-09-04 16:46:29,Credit,Los Angeles,D000211,218.238.171.184,M046,Online,41,Engineer,137,1,4113.63,2024-11-04 08:07:15,0,Completed,USD,-86.5453901718498,132.62742862089624,Legitimate transaction
TX001989,AC00278,291.68,2023-08-07 18:07:57,Debit,Columbus,D000021,72.128.135.172,M058,ATM,21,Student,90,1,1451.02,2024-11-04 08:11:59,0,Completed,USD,-43.23362242589384,153.52696726422653,Legitimate transaction
TX001990,AC00311,56.96,2023-06-26 17:38:30,Debit,Albuquerque,D000379,70.130.169.235,M011,ATM,22,Student,135,1,1597.85,2024-11-04 08:07:18,0,Completed,USD,46.85216816198431,-28.934142189548282,Legitimate transaction
TX001991,AC00206,436.8,2023-07-03 16:15:11,Debit,Seattle,D000619,19.228.76.177,M082,Online,27,Student,92,1,1256.33,2024-11-04 08:10:00,0,Completed,USD,-65.32025296878017,-161.77590998313332,Legitimate transaction
TX001992,AC00329,259.49,2023-06-09 16:31:56,Debit,Austin,D000433,162.151.179.167,M045,Online,72,Retired,292,1,7320.61,2024-11-04 08:07:31,0,Completed,EUR,6.355823661466502,-165.818939870585,Legitimate transaction
TX001993,AC00338,726.26,2023-02-13 17:13:49,Debit,Omaha,D000386,69.160.14.157,M035,Online,57,Retired,147,1,2150.38,2024-11-04 08:06:49,0,Completed,USD,-51.26366303689725,26.62195178484376,Legitimate transaction
TX001994,AC00409,568.68,2023-04-25 18:47:16,Debit,Houston,D000283,189.248.139.91,M075,ATM,72,Retired,101,1,2940.04,2024-11-04 08:08:39,0,Completed,USD,29.7604,-95.3698,Legitimate transaction
TX001995,AC00114,77.57,2023-12-13 17:02:21,Debit,Atlanta,D000441,136.104.90.223,M091,Online,49,Doctor,225,1,12801.93,2024-11-04 08:07:54,0,Completed,USD,33.749,-84.388,Legitimate transaction
TX001996,AC00460,999.28,2023-05-22 17:45:50,Debit,Boston,D000032,125.89.163.224,M050,Online,29,Engineer,40,1,4272.41,2024-11-04 08:12:15,0,Completed,USD,-87.8182605640992,-38.55776079845555,Legitimate transaction
TX001997,AC00373,14.16,2023-01-09 16:49:07,Credit,Oklahoma City,D000665,12.240.113.200,M076,Branch,74,Retired,290,1,5399.76,2024-11-04 08:10:20,1,Completed,USD,-46.58373763208253,-169.68512607204437,Unusually long transaction time
TX001998,AC00021,1142.83,2023-07-14 17:44:23,Credit,Omaha,D000493,219.98.242.240,M028,Branch,61,Retired,48,1,2467.39,2024-11-04 08:11:26,0,Pending,USD,85.65727588380969,29.970861232520434,Legitimate transaction
TX001999,AC00235,61.33,2023-09-20 18:18:00,Debit,Raleigh,D000201,167.95.191.52,M018,ATM,27,Engineer,129,1,7537.4,2024-11-04 08:06:27,0,Completed,GBP,35.7796,-78.6382,Legitimate transaction
TX002000,AC00261,27.64,2023-06-09 17:14:26,Debit,New York,D000044,208.142.57.37,M065,Online,54,Engineer,23,1,7498.51,2024-11-04 08:08:22,0,Completed,USD,54.27668013893813,-175.9310868279519,Legitimate transaction
TX002001,AC00456,3.85,2023-04-17 16:27:27,Debit,San Jose,D000058,72.192.101.196,M025,ATM,29,Doctor,32,1,10506.41,2024-11-04 08:08:51,0,Completed,USD,82.72379597778601,103.45390493373827,Legitimate transaction
TX002002,AC00332,431.22,2023-04-21 16:25:49,Credit,Austin,D000301,111.226.226.202,M051,Branch,73,Retired,129,1,6505.98,2024-11-04 08:07:30,0,Completed,USD,-2.1862720932547575,-69.68418382678624,Legitimate transaction
TX002003,AC00245,178.55,2023-12-15 16:16:30,Debit,Houston,D000630,16.250.113.156,M076,Branch,55,Engineer,67,1,7568.4,2024-11-04 08:12:21,0,Completed,USD,29.7604,-95.3698,Legitimate transaction
TX002004,AC00388,248.76,2023-05-24 16:12:18,Debit,Denver,D000334,80.75.92.66,M091,ATM,18,Student,56,1,546.46,2024-11-04 08:06:33,0,Completed,GBP,-70.24748423804937,-165.50711891667643,Legitimate transaction
TX002005,AC00008,76.16,2023-11-21 16:45:29,Debit,San Francisco,D000539,100.128.70.210,M060,ATM,23,Student,99,1,1072.25,2024-11-04 08:12:04,0,Completed,USD,8.632708015264726,31.806799553935207,Legitimate transaction
TX002006,AC00066,347.25,2023-01-30 18:49:52,Debit,Indianapolis,D000646,33.28.138.82,M062,ATM,69,Doctor,250,1,7273.55,2024-11-04 08:08:01,0,Completed,USD,-8.212079779207045,-36.83361080410032,Legitimate transaction
TX002007,AC00227,28.04,2023-02-15 16:37:09,Debit,Los Angeles,D000101,114.223.129.47,M008,ATM,57,Doctor,146,5,11197.54,2024-11-04 08:12:17,0,Completed,USD,61.98427489313087,170.56814880857382,Legitimate transaction
TX002008,AC00352,325.98,2023-07-20 16:58:39,Debit,Washington,D000232,141.241.241.128,M086,ATM,19,Student,277,1,782.35,2024-11-04 08:08:23,1,Completed,USD,-72.34513545883597,15.911518501332779,Unusually long transaction time
TX002009,AC00481,249.56,2023-11-20 16:05:05,Debit,New York,D000617,49.10.93.200,M083,Branch,76,Retired,246,1,4444.95,2024-11-04 08:11:08,0,Completed,USD,-2.116595336079925,-80.91389482667702,Legitimate transaction
TX002010,AC00341,17.43,2023-02-23 16:21:38,Debit,Albuquerque,D000574,155.19.119.0,M042,ATM,56,Doctor,33,1,10658.88,2024-11-04 08:08:36,0,Completed,USD,-62.99124035508284,75.39799126823092,Legitimate transaction
TX002011,AC00065,198.01,2023-04-24 17:46:41,Credit,Austin,D000145,83.80.89.29,M005,Branch,26,Student,40,1,250.93,2024-11-04 08:10:09,0,Completed,USD,-31.558333159789207,-82.26287908462392,Legitimate transaction
TX002012,AC00248,585.58,2023-09-04 16:13:40,Debit,Raleigh,D000580,175.166.115.182,M091,Branch,23,Student,55,1,1729.02,2024-11-04 08:09:16,0,Completed,USD,35.7796,-78.6382,Legitimate transaction
TX002013,AC00177,434.67,2023-12-05 18:33:02,Credit,Virginia Beach,D000107,13.149.61.4,M024,Online,27,Student,124,1,1298.13,2024-11-04 08:10:09,0,Completed,USD,42.72427392980393,145.52758490672346,Legitimate transaction
TX002014,AC00139,510.7,2023-06-07 16:35:27,Credit,Nashville,D000167,156.96.135.18,M040,Online,27,Student,294,1,5828.48,2024-11-04 08:07:57,0,Completed,USD,-4.316736713622021,-45.10009061734448,Legitimate transaction
TX002015,AC00252,331.98,2023-08-28 16:40:01,Debit,Denver,D000302,60.153.124.80,M047,ATM,74,Retired,12,1,7600.99,2024-11-04 08:09:26,0,Completed,USD,-22.34010867376152,17.95268259943387,Legitimate transaction
TX002016,AC00286,199.54,2023-10-10 17:24:33,Debit,Portland,D000631,16.250.113.156,M070,Online,56,Engineer,268,1,9603.73,2024-11-04 08:10:49,0,Completed,USD,-18.994269857393647,-161.79368262327762,Legitimate transaction
TX002017,AC00001,212.97,2023-11-14 16:56:34,Debit,Atlanta,D000492,45.241.13.208,M003,Online,59,Engineer,178,1,4180.4,2024-11-04 08:10:42,0,Completed,USD,33.749,-84.388,Legitimate transaction
TX002018,AC00453,270.56,2023-02-17 16:57:32,Debit,Philadelphia,D000203,57.166.147.242,M038,Online,23,Student,139,1,1268.44,2024-11-04 08:08:05,0,Completed,USD,-7.299581686922409,-26.596354337196914,Legitimate transaction
TX002019,AC00291,306.37,2023-06-27 18:26:08,Debit,Colorado Springs,D000484,21.122.39.207,M015,ATM,26,Engineer,120,1,9609.67,2024-11-04 08:07:43,0,Completed,USD,51.302977890670235,119.65087427795817,Legitimate transaction
TX002020,AC00113,643.02,2023-10-02 17:47:19,Credit,Detroit,D000534,34.125.226.63,M065,ATM,38,Doctor,85,1,11989.39,2024-11-04 08:07:01,0,Completed,USD,70.5752440092422,110.03356993080308,Legitimate transaction
TX002021,AC00390,98.48,2023-02-16 17:14:41,Debit,Miami,D000440,202.194.199.70,M090,Branch,47,Engineer,12,1,9538.92,2024-11-04 08:11:29,0,Completed,EUR,81.96024357070709,-99.24531881273055,Legitimate transaction
TX002022,AC00345,889.01,2023-08-29 17:55:07,Debit,Virginia Beach,D000299,198.166.198.233,M030,Online,36,Engineer,169,1,4826.88,2024-11-04 08:11:23,0,Completed,USD,51.642609525953105,-98.61153443619743,Legitimate transaction
TX002023,AC00011,537.86,2023-09-19 16:44:21,Debit,Kansas City,D000159,144.228.168.6,M001,Online,27,Student,134,1,293.06,2024-11-04 08:09:27,0,Completed,USD,-33.22675876535771,114.22991239676526,Legitimate transaction
TX002024,AC00106,241.18,2023-05-30 18:29:15,Debit,Mesa,D000616,12.240.113.200,M025,ATM,25,Student,162,1,1445.53,2024-11-04 08:06:56,0,Completed,USD,33.4152,-111.8315,Legitimate transaction
TX002025,AC00087,130.54,2023-04-05 17:20:36,Debit,Atlanta,D000544,173.135.78.201,M074,ATM,64,Doctor,94,1,11204.62,2024-11-04 08:09:50,0,Completed,USD,33.749,-84.388,Legitimate transaction
TX002026,AC00441,800.29,2023-12-04 16:25:27,Credit,San Diego,D000400,115.196.150.105,M033,Branch,20,Student,84,1,693.4,2024-11-04 08:11:42,0,Completed,USD,32.7157,-117.1611,Legitimate transaction
TX002027,AC00069,8.81,2023-05-22 16:57:30,Debit,Dallas,D000462,35.67.21.23,M046,Online,57,Doctor,165,1,13523.65,2024-11-04 08:09:40,0,Completed,EUR,33.86424709557758,154.9434312609572,Legitimate transaction
TX002028,AC00020,28.52,2023-06-02 16:54:12,Debit,Detroit,D000700,40.10.25.102,M021,ATM,20,Student,163,1,662.51,2024-11-04 08:08:28,1,Completed,USD,-11.23143767002945,-145.67006834171872,Random anomaly detected
TX002029,AC00172,431.31,2023-05-01 16:18:16,Credit,Atlanta,D000363,223.189.165.37,M021,Online,23,Student,99,1,342.73,2024-11-04 08:09:29,0,Completed,EUR,33.749,-84.388,Legitimate transaction
TX002030,AC00237,885.33,2023-08-22 18:41:50,Credit,Raleigh,D000413,40.226.196.34,M025,ATM,47,Engineer,59,1,7764.16,2024-11-04 08:10:03,0,Completed,USD,35.7796,-78.6382,Legitimate transaction
TX002031,AC00186,199.23,2023-09-04 16:04:27,Debit,Tucson,D000183,24.148.92.177,M052,ATM,29,Engineer,54,1,9834.0,2024-11-04 08:07:46,0,Completed,USD,-44.15928803171079,-17.978889806558897,Legitimate transaction
TX002032,AC00165,42.26,2023-10-26 16:19:25,Debit,Raleigh,D000214,59.132.247.252,M080,ATM,44,Doctor,171,1,268.77,2024-11-04 08:09:35,0,Completed,USD,35.7796,-78.6382,Legitimate transaction
TX002033,AC00438,166.06,2023-07-14 16:06:06,Debit,Indianapolis,D000195,85.239.236.80,M020,ATM,30,Engineer,172,1,5397.68,2024-11-04 08:07:04,0,Completed,USD,61.35688429666607,-58.516459572877565,Legitimate transaction
TX002034,AC00435,357.72,2023-08-07 17:29:48,Debit,Miami,D000334,3.70.1.133,M082,ATM,53,Retired,25,1,7659.5,2024-11-04 08:11:19,1,Completed,USD,-83.0832571867815,133.44784396467816,Random anomaly detected
TX002035,AC00472,588.37,2023-01-05 17:48:29,Debit,Dallas,D000482,49.20.211.229,M100,Online,28,Student,284,1,1926.08,2024-11-04 08:07:39,0,Completed,EUR,72.31715858437624,-149.93103071519323,Legitimate transaction
TX002036,AC00446,72.82,2023-11-10 16:50:35,Debit,Houston,D000453,25.188.196.47,M063,Online,68,Doctor,127,1,6911.62,2024-11-04 08:06:49,0,Completed,EUR,29.7604,-95.3698,Legitimate transaction
TX002037,AC00427,162.36,2023-11-22 16:10:32,Debit,Tucson,D000315,125.89.163.224,M069,Online,36,Engineer,147,1,7527.04,2024-11-04 08:09:02,0,Completed,EUR,-6.9340563675478535,-103.99466067910653,Legitimate transaction
TX002038,AC00230,584.82,2023-10-17 16:11:26,Credit,Nashville,D000594,201.114.165.141,M057,Online,43,Doctor,109,1,12071.1,2024-11-04 08:09:47,0,Completed,USD,24.69626582549047,90.88860153113797,Legitimate transaction
TX002039,AC00172,38.15,2023-10-06 16:37:16,Credit,Oklahoma City,D000682,110.235.207.187,M065,Online,72,Retired,129,1,1425.47,2024-11-04 08:12:23,0,Pending,USD,28.68370599704089,-161.5342143667624,Legitimate transaction
TX002040,AC00103,477.54,2023-08-21 17:20:05,Credit,San Francisco,D000386,29.168.185.63,M063,ATM,23,Student,52,1,1598.63,2024-11-04 08:06:48,0,Completed,USD,71.12119332717654,-2.6872629428558525,Legitimate transaction
TX002041,AC00467,639.57,2023-12-18 16:25:18,Debit,Philadelphia,D000166,189.183.50.147,M013,Branch,60,Doctor,43,1,11726.47,2024-11-04 08:12:02,0,Completed,USD,24.60054279009732,-20.841467515300792,Legitimate transaction
TX002042,AC00094,58.23,2023-07-26 17:25:23,Debit,Phoenix,D000504,200.22.195.243,M068,Online,28,Student,34,1,9189.76,2024-11-04 08:09:59,0,Completed,USD,20.508045256811116,-59.61557556405049,Legitimate transaction
TX002043,AC00231,776.21,2023-02-22 17:15:20,Credit,Raleigh,D000656,213.15.9.253,M036,Online,78,Retired,99,1,4895.87,2024-11-04 08:06:38,0,Completed,USD,35.7796,-78.6382,Legitimate transaction
TX002044,AC00032,248.76,2023-03-20 18:51:53,Debit,Portland,D000390,149.46.124.220,M070,Branch,21,Student,117,1,6178.77,2024-11-04 08:09:07,0,Completed,USD,-78.0026326990758,-37.953966485187436,Legitimate transaction
TX002045,AC00241,188.61,2024-01-01 17:16:23,Debit,Boston,D000451,107.248.120.12,M083,Online,67,Retired,26,1,7167.57,2024-11-04 08:06:23,0,Completed,USD,3.3134439501367297,10.77861129488386,Legitimate transaction
TX002046,AC00263,675.37,2023-12-29 16:45:06,Credit,Jacksonville,D000508,10.223.224.50,M001,Online,56,Retired,31,1,4704.91,2024-11-04 08:11:11,0,Completed,USD,-62.9695798529325,-121.90775098018207,Legitimate transaction
TX002047,AC00012,94.82,2023-03-21 16:36:30,Credit,Columbus,D000123,175.230.206.232,M011,Branch,67,Retired,56,1,1267.72,2024-11-04 08:12:17,0,Pending,USD,42.738078369867395,25.918516182093413,Legitimate transaction
TX002048,AC00009,425.18,2023-02-20 16:16:39,Credit,Fresno,D000270,27.93.195.98,M057,Online,59,Engineer,135,1,5790.55,2024-11-04 08:11:26,0,Declined,USD,2.1999457462814007,109.95563854799508,Legitimate transaction
TX002049,AC00041,50.28,2023-02-02 16:20:28,Debit,Oklahoma City,D000544,196.244.194.198,M057,Branch,60,Engineer,65,1,5729.1,2024-11-04 08:06:46,0,Completed,USD,32.44100025750359,93.65793472445728,Legitimate transaction
TX002050,AC00317,864.72,2023-08-25 16:35:39,Credit,Detroit,D000622,161.71.2.223,M018,Branch,34,Engineer,58,1,7379.38,2024-11-04 08:11:10,0,Completed,USD,-82.49887789157083,-124.59603431024148,Legitimate transaction
TX002051,AC00475,70.68,2023-11-22 17:01:08,Debit,El Paso,D000138,13.88.251.53,M016,Online,25,Student,105,1,1478.41,2024-11-04 08:10:55,0,Completed,USD,-74.73743711175543,-126.2701908930694,Legitimate transaction
TX002052,AC00181,261.77,2023-01-12 18:07:21,Debit,Chicago,D000026,82.75.200.117,M004,Online,28,Student,46,1,824.71,2024-11-04 08:11:48,0,Completed,USD,38.93820985128281,-83.4572276118312,Legitimate transaction
TX002053,AC00120,183.22,2023-10-05 18:40:15,Debit,Milwaukee,D000290,64.15.0.66,M099,ATM,27,Student,63,1,1024.42,2024-11-04 08:07:27,0,Completed,USD,-77.0248195202388,-50.01309851722661,Legitimate transaction
TX002054,AC00331,58.32,2023-07-31 16:21:15,Credit,Louisville,D000135,87.50.72.69,M011,Branch,29,Engineer,275,4,6027.49,2024-11-04 08:06:58,0,Completed,USD,-77.17378900225346,-32.95599069294627,Legitimate transaction
TX002055,AC00500,156.86,2023-01-30 16:37:53,Debit,Charlotte,D000168,11.167.243.171,M099,ATM,51,Doctor,102,1,14453.35,2024-11-04 08:10:27,0,Completed,USD,-87.82047445772025,64.69099806000429,Legitimate transaction
TX002056,AC00292,120.67,2023-12-25 18:16:39,Debit,Colorado Springs,D000119,214.247.164.80,M040,ATM,42,Doctor,233,1,5374.54,2024-11-04 08:12:08,0,Completed,USD,82.17025169390641,-159.59504442029925,Legitimate transaction
TX002057,AC00436,308.62,2023-10-06 18:59:06,Credit,Sacramento,D000482,61.95.76.233,M047,Branch,59,Engineer,101,1,9148.08,2024-11-04 08:06:47,0,Completed,USD,42.75150470262125,-167.5178264786161,Legitimate transaction
TX002058,AC00476,506.81,2023-12-20 16:17:24,Debit,Milwaukee,D000650,138.220.61.84,M091,ATM,59,Engineer,41,1,2757.23,2024-11-04 08:08:00,0,Completed,USD,-26.414746469628454,-38.91219734019276,Legitimate transaction
TX002059,AC00391,328.39,2023-11-09 16:47:01,Debit,New York,D000396,110.150.1.201,M013,ATM,41,Engineer,108,1,2523.83,2024-11-04 08:11:57,0,Completed,USD,-36.62359536822206,70.97892916967297,Legitimate transaction
TX002060,AC00267,796.3,2023-03-22 16:03:01,Debit,Austin,D000225,93.160.83.196,M062,Branch,67,Retired,64,1,1498.79,2024-11-04 08:08:32,0,Completed,USD,-27.05341864574708,-110.36327653566627,Legitimate transaction
TX002061,AC00034,72.47,2023-10-17 18:02:43,Debit,Boston,D000066,89.18.54.235,M083,Online,29,Doctor,72,1,1305.56,2024-11-04 08:11:10,0,Completed,USD,49.43763561261272,50.94161325225062,Legitimate transaction
TX002062,AC00425,279.6,2023-05-31 16:28:06,Debit,Fort Worth,D000452,182.84.41.229,M097,ATM,25,Student,131,1,1910.9,2024-11-04 08:06:53,0,Completed,USD,29.046709992674593,-86.46187034149219,Legitimate transaction
TX002063,AC00048,304.2,2023-06-08 16:06:13,Debit,Indianapolis,D000652,11.188.75.155,M083,Online,25,Student,102,1,423.64,2024-11-04 08:10:19,0,Completed,USD,-56.664797783855775,138.99099917286588,Legitimate transaction
TX002064,AC00110,351.38,2023-06-26 18:41:55,Debit,New York,D000254,47.82.77.181,M026,Branch,64,Retired,21,1,7606.63,2024-11-04 08:06:32,0,Completed,USD,-58.66031963986482,142.44837993598196,Legitimate transaction
TX002065,AC00427,86.07,2023-11-20 18:40:45,Debit,Dallas,D000355,192.163.114.167,M078,Branch,31,Doctor,23,1,842.56,2024-11-04 08:12:19,0,Completed,USD,-72.28878305158848,-72.97660645872246,Legitimate transaction
TX002066,AC00483,604.5,2023-08-08 18:39:24,Debit,Portland,D000501,31.127.129.152,M073,ATM,28,Student,80,1,709.42,2024-11-04 08:06:32,0,Completed,USD,28.85448954624087,-97.20224857323342,Legitimate transaction
TX002067,AC00310,258.7,2023-02-22 17:12:15,Debit,Charlotte,D000285,161.71.2.223,M035,ATM,27,Student,123,1,1358.37,2024-11-04 08:06:36,0,Declined,USD,47.587079199912466,-31.93057005615674,Legitimate transaction
TX002068,AC00179,994.63,2023-06-21 16:00:07,Debit,Austin,D000345,147.119.62.178,M030,Online,61,Doctor,158,1,13538.14,2024-11-04 08:09:25,0,Completed,EUR,-42.29164290149927,-93.40862933514646,Legitimate transaction
TX002069,AC00363,11.46,2023-01-31 17:14:32,Credit,Austin,D000232,179.43.245.131,M027,Branch,75,Retired,64,1,7258.33,2024-11-04 08:08:10,0,Pending,USD,-86.2299070144357,62.058183585013325,Legitimate transaction
TX002070,AC00080,63.76,2023-06-27 17:44:24,Debit,San Antonio,D000211,134.222.122.238,M002,ATM,69,Retired,100,1,4980.26,2024-11-04 08:10:22,0,Completed,USD,-75.20909985424308,117.38328643738276,Legitimate transaction
TX002071,AC00158,446.83,2023-06-26 18:51:31,Credit,Miami,D000378,77.92.193.22,M051,Branch,55,Retired,143,1,1623.5,2024-11-04 08:09:33,0,Completed,USD,84.21480627210548,62.31316712803812,Legitimate transaction
TX002072,AC00033,63.54,2023-05-22 18:23:18,Debit,Dallas,D000195,51.250.122.123,M045,ATM,26,Engineer,136,1,4401.78,2024-11-04 08:07:31,0,Completed,USD,-36.819940054064354,116.76616100976582,Legitimate transaction
